118.49,280.53,130.68,90.16
27.71,316.85,55.1,84.41
426.17,289.27,74.51,57.8
118.54,280.57,130.6,90.19
118.48,280.58,130.63,90.23
280.01,289.47,45.97,78.56
118.46,280.53,130.61,90.08
275.31,288.64,54.2,78.78
275.07,288.64,54.03,78.99
275.16,288.28,54.56,79.69
275.26,288.33,54.91,79.8
279.57,289.31,45.92,78.76
279.93,289.31,45.27,78.63
275.22,288.62,54.1,78.94
275.32,288.33,54.59,79.71
275.36,288.38,54.53,79.87
279.78,289.48,44.98,78.52
279.66,289.37,45.3,78.52
280.74,289.57,43.67,78.51
280.49,289.57,43.82,78.59
279.75,289.54,44.73,78.59
274.7,288.98,53.96,79.27
274.64,288.93,53.42,78.72
279.18,289.63,45.23,78.44
279.87,289.69,43.57,78.6
279.64,289.79,44.53,78.66
279.84,289.8,44.0,78.69
314.79,286.35,44.98,28.21
280.39,289.78,42.84,78.76
278.84,289.72,45.6,78.76
279.31,289.8,44.67,78.69
274.26,289.1,53.68,79.12
118.25,279.63,131.73,91.12
118.19,279.32,131.7,90.46
274.34,289.23,53.32,79.03
274.51,289.21,53.24,79.03
279.44,289.8,44.14,78.82
118.31,279.66,132.01,91.31
118.24,279.72,131.89,91.37
279.19,289.7,44.44,78.79
279.29,289.66,43.89,78.83
279.15,289.66,44.3,78.87
278.85,289.66,44.71,78.79
279.29,289.71,44.02,78.87
278.75,289.72,45.0,78.76
118.11,279.65,132.17,91.33
274.07,288.91,53.32,78.74
274.08,288.83,53.36,79.24
274.04,288.77,52.88,79.18
273.71,288.51,53.1,79.18
274.04,288.28,53.38,80.21
273.75,288.64,52.91,79.35
274.1,288.37,53.47,80.63
274.06,288.41,53.22,80.21
273.7,288.75,53.12,79.1
274.0,288.45,53.45,80.23
273.66,288.71,52.6,79.2
273.73,288.71,52.61,79.12
273.74,288.83,52.53,79.18
273.54,288.73,52.39,79.23
273.58,288.76,52.42,79.28
118.1,279.56,132.2,91.13
273.66,288.83,52.64,79.49
118.13,279.57,132.29,91.15
273.57,288.78,52.73,79.45
273.47,288.85,52.61,79.39
273.52,288.76,52.73,79.45
273.79,288.57,53.39,80.31
273.83,288.57,53.4,80.38
273.89,288.51,53.2,80.21
273.53,288.82,52.79,79.59
118.08,279.59,132.21,91.2
273.47,288.8,52.84,79.4
273.49,288.81,53.02,79.39
273.54,288.8,53.07,79.4
273.47,288.87,52.96,79.55
273.52,288.86,52.9,79.63
273.49,288.8,52.86,79.49
273.55,288.7,52.82,79.25
273.38,288.68,52.97,79.23
273.38,288.67,52.8,79.24
273.48,288.72,52.51,79.31
273.92,288.44,53.4,80.27
273.77,288.8,52.04,79.44
26.16,315.13,52.06,81.92
26.04,315.04,51.71,81.73
26.09,315.0,51.82,81.67
273.89,288.83,52.01,79.65
26.2,315.1,52.14,81.84
26.12,315.04,51.88,81.69
26.13,315.02,51.89,81.73
26.2,315.09,52.14,81.88
26.19,315.09,52.12,81.74
611.25,312.41,56.98,89.19
611.23,312.37,57.02,89.32
